title,link,published,source,region,country_code
華為 AgenticRAN : AI 驅動無線網絡 企業為 6G 作更佳準備 - UNWIRE.PRO 香港 - unwire.pro,https://news.google.com/rss/articles/CBMib0FVX3lxTE9seGwwZUtiY201UHp0U1djRjZLa1FUSGFmNlEwbVhWZUFqVnp3bjZmcTlybXphZC1sNldhZkFiX0pqRWJ6ZnRDOTRGc0xkRkU5VmVnRWp4b2FhV0RidTdNeHhpMkNjR2twNWVXRFZ4SdIBdEFVX3lxTE9DUXhJYzdMb011SEZaYkVIYlVma0VHVVVnS0VTTjJQUzFUUkVqbEJLMFFra1FKTS11RDF2S0hCZXRNbl82TnplS0RRWWxwR0NSNE5ESXRyNlZBQ0lJTUd6OHo2UWJ1cDJGQUhuSnlzeVNxcEdp?oc=5,2025-09-28 08:00:00,unwire.pro,HK,HK
輝達攻AI-RAN 2／6G將內建AI已成共識 業者摸石子過路而電信商不急讓GPU進基地台 - 奇摩新聞,https://news.google.com/rss/articles/CBMiugNBVV95cUxNWS1KY2FiUjRDWk5wRUw5UWhqWGpHTWF2U0FKcDhOVS1MWndDd05IUlAwTlNUb3Y4UmNlYWR0ak1uVE1zX2xJdklEaE9udDY1Q1ZySno2TWJYQ0YtejZjb1RWNnZRdWRxZDhWWDUxa1NLRlZWalpwM0Z1ekgxYVJUQ1dVbl9IQWFQa2pXMGZ5a0ZnVVBnWDJGNHV1UTJidTVkaE9TalphVGVTRVlXVm9qU25oOUtQTnRFaWxIUGozNTRocHRkX04wX2sxYldZNDc2X3pRc2o1ZHhMaFBRcTBYNXNucGdJbklRNVNFUHlwN3BQVXlUSDlReHd3TjVUTExoLTAxdEtmODZjUWcyTUJfM2dnRVBYVzBHZXZtYWY2a2Z4QUd5dmtRTTFzMWxoeThuaFoyRzc0QlpxbTFkQWQ1QkhodE5MQ0JQQ203ZndjUDhRS0VxU1Z0dkVPMG5wU19rZmtrd09ZZDZlTG16ZjVweVM0LWNtNE44NmZORGJvWmdEOG84aXhCem1ITHNrdmJFVE9jbkpHZDI5OG94bTlJd1dNdDY3TndGQ2szZlhBY2ZoT0RyUVd6LS1R?oc=5,2025-12-26 08:00:00,奇摩新聞,HK,HK
6G是什麼？AI＋低軌衛星打造全域覆蓋 下一代通訊技術全面解析！ - Yahoo奇摩股市,https://news.google.com/rss/articles/CBMipgNBVV95cUxONktISlBIV0EyWDJwVGFfeXZpSlF0RFJxSUo0MnNFSnhJcHZWSEFYRW45bTJIQmFpcEtmZWlsZlZFVXdaWG1zLUVtSExtNE1tR3pEekFFYXNBY2pkNlpCRGNnTExkc0tvdUtPcnNGOFcxRTB1azY3ckJJTmRRR0FJbWp3N3ZScFp3TGstT1hDLTVxX2tjY0RhelR4eEQ3TkZ4Z05yMTlGOVg2WEo2M1JNeXVPNGJCT1FHeld1REdXSEZoaDZid29TTTlOMV9faG5sSkM5cDRHcTIxQ0pGc0JQRlFubWNDbm5ITG0zcXlodjNLZGpRelZ5VWM1ZzNSSnpYd0VDNHhuaTAzSXIySkx5bkF5bG5HZnBpdnVkZ2Z1ZmszZUZTaTFiWXp5bEtkcGgxa2R4TnZtWW9EeERrc1lxbnU2aEF4SnNvbVQwbTY2Y2xTQmpVNzRBYlZHcWZvOXMtQkdJZHc2SDBuR0lpN21ZM1NGUHJrVUcwMzgyZGFkWVVoNkZKWGt6VndkYjRzWF9XejQzTUJaNW5fSGJSdWJXbEpqU1pjQQ?oc=5,2025-12-10 08:00:00,Yahoo奇摩股市,HK,HK
應對AI、6G時代 南韓政府強制要求電信商導入5G SA - DIGITIMES,https://news.google.com/rss/articles/CBMijgFBVV95cUxNb25Nd09Ka1NyWWV3S0NPRU1KRVc3elhVdEhXa2VlU2Y0OWtQRzVWWmJqVzNpMzBQcDlaZkRMMDJSY0p6eEgzd1NfWDEwdGRCRjItYUNEck1LSEQ2RVBQaGtXM0RKNEx6NmZaZlBHclVYdk1sN3I1dWhfR3ktUWUzNUNZSjNOYko5eTdUM2tB?oc=5,2025-12-15 08:00:00,DIGITIMES,HK,HK
從量子科技到6G！中國定調六大未來產業 各地城市競相布局爭搶產業紅利 - Yahoo 財經,https://news.google.com/rss/articles/CBMiywNBVV95cUxPZkNTUFRvQU1jalBWQ2I5Y2YxVWw1bFlQaDdLT205YWZ1UWxaRTJHX200cXBVbEttSG9XcVVNY1ZmbFBTdnhGeGhxM3FUTWxBcV9vUTFFQ0U0TFhBTU9yYThITW4wc3NrRlQ0RnNjenJFWmt6V2NzS3gzbGJBeWEtMmpfR0ZPenNtLWxLbUYyTk5aZWR0dndWOW11aEVFc2I4S3dGNkdQSmEwN0s0RFczLVZOOWNWOGNGeDhJckhhaU8yOHBxX3otY2RVTGpmVk5lZ2d2UTNpY0VudWhOeHM1RDYydDJZbWp2YWFTRzZPeEdlLUdaeWNyS3F1WVl6MEstWk1pM2ZPRDV3WFFMVFk5OFRIcHAtT010V1lqa2sxZmRVc2VNWjJwbGVSRTNyT2JNaXM2Wksydkg4Wi1oWlBnbFI1UnVpYTQ4UmJaY0k0RmhWOTBOZ1puc21CSDlxeFg4OGtJNFRYb085ZkJUeDBGV3IwX3VHUUtxcVBINmEzd01oVWNWTENlNDR1UU9Fd1FlQXIybExzcVd6Qjd5UFBVZTUxR3hlNFNSMGZlQmFkeWItQmQxN2NhZWN6LU9yYnkxekM4Y0ZTbno4RTg?oc=5,2025-10-26 07:00:00,Yahoo 財經,HK,HK
北京大學及香港城市大學聯合團隊在6G無線通信領域取得新突破 - 香港商报,https://news.google.com/rss/articles/CBMiXkFVX3lxTE1rTTNpZmVHQWRGTWpqUFhEdUwyb0RfakZYNnlIbW96eVlycUs1WW1VSDNsZXBKRkYzWTVTVkdWZ0t3Tlpuc2h2V3RBczNCSzFXQ1RpYU05eG5uMktnZ1E?oc=5,2025-08-28 08:00:00,香港商报,HK,HK
CMHK展示全球首個6G京港裸眼3D與AI智能體通信 - IT PRO Magazine,https://news.google.com/rss/articles/CBMiUEFVX3lxTE1ZWWtUakNaMnd6V0E1VllSQUtDRE5TZ2pzNVB0Ry1Id2tkeDh2VHUyVnc2bnp1ZkFhamlUR0Z4STJkV2kySjQ5SDV6cmNFQ2I4?oc=5,2025-09-06 08:00:00,IT PRO Magazine,HK,HK
晶片、網通廠搶6G 先機 - 經濟日報,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBmeENGLUk3SkFRaTRsSEFqaEItSjdfVWpPRjlTaUpMdnVBX3dtT24ycFM4ZThvRHJzZGtRRG5saGNCUVZLLXdfWk9Jd202Umw4N0JtRXJkTWVFZ9IBX0FVX3lxTE11OGJ0UVItdk80dFI1SURGM1BzSkVKWVgxcUFJZGFjTWZLb3Fuc0V0OFFZZHNRYU5QUHAySlBva3F0MXNXT1JCMUYwRlZLSTFXUzg3aU1aYUFnNk5QSEJr?oc=5,2025-12-30 08:00:00,經濟日報,HK,HK
警隊研用低軌衛星與5G/6G增執法效能 - 香港文匯網,https://news.google.com/rss/articles/CBMifEFVX3lxTE9xWE8yRVpnNHRPTE5raVdDMlp4Sm00RkE2WV9La0IxRkxfOUh2RGt1X1hEcEtKMW9JQzVmWVFtbUZJNW1qVUpoMnRYR0pLRld5TE02dHQzN1RVbTZEY1lhOW40VzdLZVUza3FGczBtN0NLVl9ldGJTMWU1UDk?oc=5,2025-10-09 08:00:00,香港文匯網,HK,HK
中華電揭6G衛星化趨勢 地面基地台需求恐下滑 - DIGITIMES,https://news.google.com/rss/articles/CBMijgFBVV95cUxNZkc2enZuYllXcTl5a3pGVmlBSlE4OTdIdkY0TEpleHlMaE5VWUN6aEotUDdDTFVJaVYtZDFfWEtzR3NQd2hndGlHYndxTlVmMS1MNUIxTkswbFd5VXlFNVU0VkdvTkk1R25VNGhGclZHT1RxY254dHgxUTRXTFltVnIwSTFrNGxpSF9qV2ZR?oc=5,2025-12-18 08:00:00,DIGITIMES,HK,HK
中國移動發佈6G傳輸技術白皮書與原型樣機 - AASTOCKS.com,https://news.google.com/rss/articles/CBMiggFBVV95cUxQZkZLU2V0aV8zOEhaSnh2NVlSZk9KTjJPbkJhODJRT21JR1hUR3ZIcG5oQzBBTkQxYkNIMktmNzhMZGZYLWlGOUZzUEZxQ05NZml5d29BMENhWWx4dV9xd1RfMVJJc3hyODZhOVROSGVFakNHaW8yRTh0RE40X3RyQ2h3?oc=5,2025-12-14 08:00:00,AASTOCKS.com,HK,HK
6G 網絡有突破性進展，1.4秒下載 50GB 檔案 - Qooah,https://news.google.com/rss/articles/CBMipAFBVV95cUxNUzBTbEtubWlyTzlkY0g2eHVLbWVMdGhVTzZTZTV3cTdmNmh4dUhUQTVicGpJY2NycXN2QVotMXZETEw0TkVBTEk0QTROai1fRG1NLW5HZ1R5WHV1T3VmeS1MSTRPMFFzVWhjNmdrbmJvNVlQTkJvMFFoOEJYcTZ6ZFhNVXdxT2pyc0xBbkR2ZjA2WnpERHJtSGg1OEFJQ2gteXhUXw?oc=5,2025-07-23 08:00:00,Qooah,HK,HK
輝達砸300億入股Nokia！黃仁勳認證「6G網路革命核心」：昔日手機之王，如何在AI時代大翻身？ | 數位時代 - LINE TODAY,https://news.google.com/rss/articles/CBMiVkFVX3lxTE1sMjNaWS05T2pZMjRCbnpGYjBROC1jZW1uM1J0M3dZLTJUWVFxNXhHODF1NUprUkRhczVrVGtsM241cVlGb3FKYmlZREJQcUJsRHF3cWRR?oc=5,2025-10-29 07:00:00,LINE TODAY,HK,HK
NVIDIA 10 億美元入股 Nokia! 黃仁勲看準 6G 與 AI 的契機 - DCFever.com,https://news.google.com/rss/articles/CBMiX0FVX3lxTE1hRVRucEZObEZjVEljeUVrSExrUEFuYV9BMGJocmcxLXQ5QUtoQTI5aG9OaWlfcDNfNnA3Y3hrbU4tZmF3ZFMyMDc5V1R2MnBQQmx6bURlRzFDd0g1Z0lV?oc=5,2025-11-01 07:00:00,DCFever.com,HK,HK
智慧警政連接未來 低軌衛星與5G/6G整合應用 - 香港01,https://news.google.com/rss/articles/CBMisgJBVV95cUxPV0pMZktQRGZ0UEs4WmlnTXRQNU0wNkpPRlZRYUJEVHRUM3FkV1pFMk9PY2I5ZXZpZENEQ2ZpWVVYV0oxelBySDBIWUhoeEFrekNpdEhRZlN1Y2hiUXEwSHBIQ0JKV25KOXl1Qmx2aDZnMzZTN18zLUQwbU5RZzVGdVZ6aXRQZkNTRjUzQklYSGtycXBLaTZta3dqVUZSSEJ5bXlwUEpKZnQwa1NIZ0lEbUF6S0F6WGRUYy1OVzdXSmItMU9saUJ3bFNmdUFueXc2dGZ5eTZXdDQ3WVlfb0FBdk51OUl3T2tRNUtMdHNzNkVwOTVOTEM0ZW95REhHNy1YcldWSDVHMkp0WFVsVlFRZnJNM2VLNWhEbkdoQ21TQUpRblI1cFQyRV9wV21qa04wSWc?oc=5,2025-10-10 08:00:00,香港01,HK,HK
德國出手了！封殺華為參與6G網路建設 - 自由財經,https://news.google.com/rss/articles/CBMiX0FVX3lxTE5RSFc4djJjQ0hFZUJSM04zd2hQYVc4eENzZ0FoODNJT05HSXRTd1k3Ym5hdU1WdWowdS1pSG0wcmQ3WDhXLXkxbnhWMUVTYmE5QW44NE9rQUdPcnhPckFJ0gFkQVVfeXFMTm9mX2hNRnhvNFNGdDBRU2ZqNkxMbkFDU0w0Tm5CY3p4LUkyU21jdDQ4Q3YweWN0dlZ2cUZyZGZ1SExyeFpGWDhCNjB6UGxtNkJ0SmRZYUlGQy1tZFQyUFZEUzRQcA?oc=5,2025-11-14 08:00:00,自由財經,HK,HK
超頻三：暫無相關產品應用於6G領域 - 財華網,https://news.google.com/rss/articles/CBMieEFVX3lxTE9PWldzSzRfRmNsVzZIay0teE9QeVhpNE1ONnRNOXQxSzNMVGpTUVhQS3JHMC1GOGNCODF2VmJaV3BhMTl3czBUNXpJSEZnVUJ4SF9GRW1iZUtEMndFejJ0ZVViS1E4Y25Bam1UVTUtLUhrOTVfbXRWQQ?oc=5,2025-09-15 08:00:00,財華網,HK,HK
愛立信發布行動趨勢報告：6G 商用服務 2030 年登場，5G SA 為關鍵基石 - 網路資訊雜誌,https://news.google.com/rss/articles/CBMikAFBVV95cUxPOEJqZXVVSzJqZVdrMFRpUkplZkxpME5YX0hES08wODZsM0dRSUVJbGh3aXBidHBERWV3VjdFSDRjQUNQTWhBcnM0Z0ZtYUVNUGlWOUYyR0VGOGtHVHJHMERHWHM3QTNDVm1pQm5SZHo2T3ZOTzJDLVNFbTJhaDRhZ0hCOFYxd0xjd0Fjb19wVWw?oc=5,2026-01-01 01:44:25,網路資訊雜誌,HK,HK
工信部：加強6G與工業融合研究 - 聯合新聞網,https://news.google.com/rss/articles/CBMiUEFVX3lxTFBOOUZmVWdxM0NUMXhHLUp3UWxZdG96aGVzRmNMUVpRU0ZhaGtzX01jTmlKYkRrRmJ1c1puWUxaMjNTZVRSMVZIc0NuUzhGY01P0gFWQVVfeXFMUG1NRWlwZ1h5clB4UWlhYmR0MTE5MnRoWWdoYzlfQU9QLXp0Q0hxMjljMXBEa2E3ZXJsOWhYdEU0SE1abGR6Rm9Xa0FBeTVxdXFIMlctOHc?oc=5,2025-11-25 08:00:00,聯合新聞網,HK,HK
全球通訊鏈重塑 美國6G市場新紀元 臺商的次世代通訊商機 - 經貿透視雙周刊,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5vTEtEbGN3Ymx5VmJ3SVVnMktJMkMwT25sSE5MdDJvOENKbkFyTTgyTER4cF9QVnM5Nk1CcFozYk92Zm82MFdBN2hWbDAxR2ZQWEFMT3FETzUxaVozRkxXZmVTdmkzUzZP?oc=5,2025-12-24 08:00:00,經貿透視雙周刊,HK,HK
高通Cristiano Amon預告首款6G準商用裝置2028年推出 #5G (243257) - Cool3c,https://news.google.com/rss/articles/CBMiTkFVX3lxTE9zUmNKQmdQOWo2a0h1R0Y2RlFkR0FNZnVoWGFoVEtPN0hpd25GeXVvZUF4alo1MHlsQ2ltdUJEa19XMXVtdTdPYlR1NkJIZw?oc=5,2025-09-24 08:00:00,Cool3c,HK,HK
6G 網速衝上 100Gbps， 天線設計難度也跟著暴增 - T客邦,https://news.google.com/rss/articles/CBMie0FVX3lxTE93Y0FudWw1OGF5WU9wM0Z0NjBGSGk2cVM0c2VJLVlIQUk4RUJQcFI4bjl3dURJcDJNSDRjc2M3RTU1X24zYTlRY1RpX3V2OTJsMmV2RzVQR2tadzZqUUpiZFR1RjM0WVVVekFHQmh2MnBvSWM0R1BKaUVIMA?oc=5,2025-09-21 08:00:00,T客邦,HK,HK
美韓簽署 AI、量子與 6G 合作協議，強化亞洲科技聯盟抗中佈局 - 鏈新聞 ABMedia,https://news.google.com/rss/articles/CBMiVkFVX3lxTE1LZzZJOHRZakM4TUdVOFFtQWRFek16N2ltbU0zU19mSXdVMzNGT0JSYjI1UXdnTTZ5cXF1R3piNHdtZVV0RWw1X0RkX0NYekRIaVVvcXp3?oc=5,2025-10-29 07:00:00,鏈新聞 ABMedia,HK,HK
智通港股早知道 | 我國完成第一階段6G技術試驗 騰訊控股(00700)第三季度營收盈利雙增長 - Investing.com 香港 - 股市報價& 財經新聞,https://news.google.com/rss/articles/CBMicEFVX3lxTE9ZamhMSVJRWDIydktBd2I2OVdkTHY3S0YxSWdBak5GTDFHMG15V0E0U1BCWEN1c2VDOWxqVC1WSHFkSUctbWpZNEgzQURVOHd4Y2IxWVF2Z2lFZDNxeWlHbkJVYXFwaEFpZzZ6eDh6N2M?oc=5,2025-11-14 08:00:00,Investing.com 香港 - 股市報價& 財經新聞,HK,HK
陸6G技術重大進展！2035年或實現規模化商用 - 奇摩新聞,https://news.google.com/rss/articles/CBMinAJBVV95cUxPSkl6VHhhTTB1LTNQU092VFZlWS1pUkJHdmFYYWIzcDE1eG9nZjJ1X3ZBV1NmSEh6UDk0ejNSTzBhOG1UVzk5c2JXcHJTcHg0RDVKU2Q0U0dlU1ZMbzBpQlhHVVZtZGJpOWVjUXhTZ3VNSXlsQXZKS2FNM09wYWdPMUFuc1ZUTmZPblRpSld4Zzg4MUo0bGhmdEtIUVBSMkhmUlc5NkRtQy1nb2s2cDVsWUlEQzcwZzFBbFhXUmF4ZV84TVl6LWQ1TUlfMjFOSXFzM1NCdFh5Nmx2STQtaDVuTHc4RDVZbEhBV21xekJpWk45SXRMa0ZqaEdRN1E0TXJtaFk1WXZ1QTNhUVA5WVFzWEdiVlZVLWZjc3owMQ?oc=5,2025-11-30 08:00:00,奇摩新聞,HK,HK
對話新當選院士：AI革命 6G商用 科技將如何改變生活？ - 紫荊雜誌,https://news.google.com/rss/articles/CBMikAFBVV95cUxOeVBQdlFCQ0tpS0NISFMxUDJQczB4VldlSUpkNWhIdWVXWG9VSDRMa3UzNVlieWdQLTlwVElfMlFQMXk2eFdPMldtSTE0NXRnMXpTU1RXTGJrWk9TbXlJZ1RyOUpZZnpVNVhycXBIUEVKSlpoYUJ0cHlHYmZma1BBVEFJMm5xdDVFZFNURmVaREI?oc=5,2025-12-08 08:00:00,紫荊雜誌,HK,HK
三星攜手SK Telecom以AI-RAN技術引領6G新世代 - Samsung Global Newsroom,https://news.google.com/rss/articles/CBMi6gFBVV95cUxOYVo4RDFRbXJ6VFNxNjZrWlM2bDlCNTNrbEV0TFdPRTVkYWFwXzBPZWpheDB5ZHJXTDBLZjlsM0Zsc1UwNHg5ZFExS2ZpS19hX25kdUw0T1lzZEtiRzN1UFVQdVBKTjZLa1RxcnM1Qmx0c3dkTXJqVGlaWTB5eDhMVklUd08zcnNmQ0cxeUZWbkRVQWxQSWVDX1labmxBSHk5Q2RZZzVNeDh0NEpuejdOMW85dXFKYVkyZkNTUDFJSUpjQjVXNmVZWncwc2l2T1dnOUoyNmpRNDlUTjRTWExjQTZrX2NaMzhjVVE?oc=5,2025-12-10 08:00:00,Samsung Global Newsroom,HK,HK
6G來了？！結合AI與低軌衛星 全球通訊產業鏈迎來十年大洗牌 盤點「6G概念股」！ - Yahoo奇摩股市,https://news.google.com/rss/articles/CBMi8gNBVV95cUxNcXBCN2RsZ0IwaXhlaWR1SC00NlBfazJoX0ZHMlFPc2pGU3pUWXdKYVZZZ25MRjdqQTcxQXRSSTdfejBQbVREYmpCclY0aXY5Z1VxUXdxdzFXYWNXVmVscEVKWWhOaE5tRVFtcjRId2NqOHI2ZzFJZXFXMFJUZGRjR1g5RDR6VkttWGJrQk5SUnQxQ21ublRuUUlHZTNKVlFNZWNjdVVsOElqSktsUXMxVjRaODBYcEdRN3QtMmppclpINlRKdkYxTmRFZVAyTVhWQnNOYlN4cG9MRUpQa3p4ZklKMi1aTDJOWWRJeXdZMzRuQ0pUZTZLZjFSTU9mbG8tMmF1M2NxanJYRWJkcmd4SVp5a3B1ejRMb1RNOFpuYjZyaWZhMDhkU0NQRVZURXBZdGwxNWV6UnVMR0ZiTFRwV1IyNEsxeEF2SGZkYXc2NWdXTXdZOXVHd3NxU284Y21PUVk1ZVlDY3B1c2lZNTktOUNxaHVaeDE3enBpSWxvNjlyZ0FOclF1YUp4S0p1eHlqSFJhNWtKaC1OLUZ1LTFibTBlUVlmX3JqMjUzMmZ5VGNDVmVsbWwyZEg4YnZXT1NqOE54cGE5dFp6OTdzc0t5MmhmVWhIN3BDNURaWU15alM1S21oYlhtVWtvUzJmbmpRZGc?oc=5,2025-12-10 08:00:00,Yahoo奇摩股市,HK,HK
6G時代，要來了 - 鉅亨號,https://news.google.com/rss/articles/CBMiSEFVX3lxTE9DVUdHMUhXc29EZHQwbDIybEEwLWJyVVhseHNfd2xldnZLdkdZR2pSdV9fcmliQ1F2WURWLVR4dVBHaVRleHF1VA?oc=5,2026-01-04 06:25:19,鉅亨號,HK,HK
6G近在眼前 業者應及早做好準備 - 電子工程專輯,https://news.google.com/rss/articles/CBMirwFBVV95cUxPZFQtMy1ZT2RRQWZsV2FreThQUHdLYVgxVU5fWUN2dklqVGRlN2dDd3R6S2lPV3M5dnk5WjJmNUg0end3N1BHM0FfWU1uNWtvM0VQVWFVcFFRR0RkZnRnS0Vfb3VHaEZ0RVJuZ2JCVExFSVVhcTdGOHg2X09kS1RSTHhpY1R6TFRfT1o1WlRGTW9IN3poS3NOMzFFWUtQNHNjMEUwWDA4aXlIZGdqNkFJ?oc=5,2026-01-05 03:01:22,電子工程專輯,HK,HK
衝刺6G產業！華電網連拉2根漲停板 估明年EPS達5.2元 - 理財周刊,https://news.google.com/rss/articles/CBMib0FVX3lxTE9kTXBOaFFEbDlnMUJKQWkzb2xPcnRiMDVjX0tBTFBwVjB3SHVHcEJDNG0tYTExS0lOakNtZ2JnS0p3aUdFZUJzVFY0Z0VQYkZGM2xvX3VQV3c1S3ZuRmR3NTZnX3pySTJtWFc0Rm96cw?oc=5,2025-12-23 08:00:00,理財周刊,HK,HK
一文看清英偉達GTC黃仁勳演講要點：6G等重磅合作，NVQLink連接量子計算，反駁AI泡沫，Blackwell美國造 - 富途牛牛,https://news.google.com/rss/articles/CBMimwFBVV95cUxOYS1EcV9TVGpKcUNMd2R3d18weXhibU1uOURUM3pFZkZYOEg0bVVFV19uZEZmSmY0dTNqNFNOOXo5dGw2UHpZNDBOeHZublpoYkIteGJ4QzliUFg3Z2w3RjB4UW0tWk9PSnFBTkRReDVIY3VncHFYUURyUUhGRFI0ZUhObnY0cXJFWWI5X0s1dGJTUHNHZG1SSXNHTQ?oc=5,2025-10-28 07:00:00,富途牛牛,HK,HK
暌違五年IEEE GLOBECOM匯聚全球6G頂尖專家來臺 工研院發表我國首套6G基地台天線系統 - itri.org.tw,https://news.google.com/rss/articles/CBMivgFBVV95cUxPeDZHb0hNZ2FuaHRxcnFDdkc4UEtUdHdqeF9OdGhNYVpfem5MalVBSkNpcTlmZDVYVzdJbG13V0R5S3FBcE0xWFNodHBpaG1WZ0NHczE2TVQ2dmdUUnE4MWV1dzJDZ0VvV2otVkdDNmdvdkFjVzROcWpHVlVsTjNMOEg2MklYMUNJNUdEOEk5eDFKMElPUWdEM2RxeDFqX3k1a2h4Qi1nR1FrLXk2NVhPYmRhQzltSzRhSlM1ckRn?oc=5,2025-12-09 08:00:00,itri.org.tw,HK,HK
丘應樺：正全力營造有利環境為6G時代做好準備- 香港 - 香港文匯網 - 香港文匯網,https://news.google.com/rss/articles/CBMid0FVX3lxTFBfSVdsMHpQRnNDUHpjRGk5Z0plTVRUQURreEh0TUZlZS01MXlaNDJZTnlVV19yY1RYajZKTktheDM4a3RHMWZ3TFVVQXJZYXdidEdxNmwzNVpiaUVHSXJkaXQ0Q0JCNXp3LTdlTEJ0QkFvME9pNmc0?oc=5,2025-05-08 08:00:00,香港文匯網,HK,HK
中國發佈 6G 晶片 實現 100 Gbps 移動互聯網速度 - Techritual Hong Kong,https://news.google.com/rss/articles/CBMiWEFVX3lxTE5iaE9Pd2FpR2F3ZGF0aDJoLXpldGwzVGtEZ25VSTdpdDI5dVFYQmwtZ3dvMGhJUWtpRWpGdFNwV1RVT1hRSERPQmFwd1RfUjZVYk9JYUEtYTI?oc=5,2025-08-30 08:00:00,Techritual Hong Kong,HK,HK
亞太地區首次舉行 6G 全球高峰會 推進 6G 發展 通訊事務管理局 引領未來通訊新紀元 - 星島頭條,https://news.google.com/rss/articles/CBMi-ANBVV95cUxOVlhwM283M0hBblFidGdkM0ZEQS0xbjQ1RHE5QURXam5JMWw3MHBlWW4wV0dfNDZNY3pnQkRXdV9xNU1ZY05Fbm5ZZWlqamhNM0ZMYjNIR2tGb2dKMERqd3RYbF81czMwVU4tUEl5TE1rVFhRdXdJRWlNTzFFZU1zOHk4SDVxWnNpRzlpYmdGR1VYYjFsbGhZeHZ5RzdjcVgzNnF6c24xZnpBMGlyQldKUldvLXBzanU5TEpKUlViaWF2MVcxY21saW5RMGZfTUFiZmQ0b0dEdTFFUG5TNHlSWnNOV3hLWFR2eVB3UHVtcmtWTWxrMzdoVjNtSml6MTJCbFVrd2JRLVJ5clNZVTQ2b25pWkI1S3NUS2QwcmFvVmFkMGhkT3ZsUVYyNVA1bHUxT0RpSlo2ajRISzY2V0hWbzdzNWRVT01aVGJROUN0dFllNGU2Y1JFUHhSUnZiNWpZenBZcS03VDdSSXhGcUhHdTYyQ3VkTTROR2pLQk5TeDFrVWtWLVpYamVTaU45M1RYUU9sVElCYnptbkVrNnlsLUlGSkZYMTVuV05YX1NjUkdyeXloSk0xUWdMRW9sN3U3QmZiMGVuZjMtVmhOVm96T0lYZjh4Q0dvbUlHdFJqNzh2ZGs5b1E3d0NVRGRLQ09IdWt2LVFCNmc?oc=5,2025-05-06 08:00:00,星島頭條,HK,HK
6G 研究聚焦衛星技術，人工智能將在軌道上發揮新作用 - Techritual Hong Kong,https://news.google.com/rss/articles/CBMiWEFVX3lxTFA4MHhpTkxNWGRvd2Q2YzdXT0xLaTVYVnFibmJTM1ZGN2o4WEZpcWtqejQ2WXZFOUU4LVIxdlljdlN5V0NFVENDNkF5Sk1aLXctQWd0XzE4ZzQ?oc=5,2025-12-24 08:00:00,Techritual Hong Kong,HK,HK
ETSI mWT SDN Plugtests Advance Multi-Vendor Interoperability in 5G/6G Networks - The Fast Mode,https://news.google.com/rss/articles/CBMizgFBVV95cUxOZWFwLTJhbUtZeTZ6QVhySXp2TElxLTdJaF9oa0ktRmwtd0txY3htZGk4dFZ0bFRoSHRnSzJ1UXBoMUctVVZTaVl3Y1JKWmFkdERlbm51eFlWZWVyLTdlY20wWGlsT0tTMXM5akxNUE84ZU9wWGJiSHJVaGJOVWJlZERHbnd5YWR3RnpDTU9FcllKTkl2UlZnOS1FLVNyV3cxTXVkT3J4Zl9DLWN3STREcFI3QVZwa3Q0V3g5THRkWV9QWTlkV0RKNUdmQmZzZw?oc=5,2026-01-11 23:37:09,The Fast Mode,Singapore,SG
Chinese 6G smart surface could allow stealth jets to use radar as a power source - South China Morning Post,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQbDg1UnRianh3QTZUZnZsUVdSdDgwdjN5SUREcXZrNG5CYmo3WWpreDVQQVQyQV85Q1RZTzE1Yk14TEJZOEZJY0llV3BTbXlfbVFOaGp2MkVISEFvTWlXM00zZ2tURDBRNFRyMVFVWG1tTlhLcGkwN19PY2FmZ3dRYkRuZ3NYZ3Z5dU00dTBIaWhWeGg3TDlCSnpWNzJUM25pZVdqOThtMHVDRzhfWUlnYmtWbWMyOU42T1JyaXQxS2RoQ09ZZlp0UdIByAFBVV95cUxNVjdGN1FrUkdVRTQtaDl0TmR6S3gzejBqbXlMOWRzZmZUY3hiV1lmR1F5YUl3c0dBZVhtdDRENDc5bl84ZkRGZzRaWjBMeU9GSWpoaFZkcHoxY3hXS2I0RnQ2ZGM5Sm52VlVoVzFBU2x1MVFkaGstMWZyVkZCT01GRTZjVU5DZldxWlpoUUtLQ05qejM0MndUVnF1aXNLdFJRejR1d0lVRXQ5YWpqX3ZUQzdPWnVRaXI1c2hlLXBCZ19SR1Ryb3RxVw?oc=5,2025-12-28 08:00:00,South China Morning Post,Singapore,SG
6G standardisation moves closer as 2026 begins ... - eeNews Europe,https://news.google.com/rss/articles/CBMihgFBVV95cUxQSjlmcXpjRXdqUTEyekNfaVJDTmNjQVhTM1lkU05KN3BlaVdLSjhkWkR2NDlPaC0td3hRbGdtTl9rQjBWTEp0MEdiOTk1d3REVG5ERzFacEhjU3Jwd3AtQmpLTUVvQ3VmYmYzOG5mRXdZOGcxcUVoMUl0b29tVldpUEVHSjFEQQ?oc=5,2026-01-08 12:13:24,eeNews Europe,Singapore,SG
